2.48,1.57,22.29,6.13,0.87,45.06,38.02,Tupelo,8461.4,0.66,619.63
7.3,1.31,18.23,3.09,0.71,30.73,26.58,Lavender,8776.66,0.84,508.35
2.54,1.47,17.92,6.16,0.88,27.41,33.1,Buckwheat,9038.3,0.87,596.76
4.75,1.48,15.4,5.86,0.85,37.2,24.97,Wildflower,8956.52,0.66,211.37
4.43,1.79,14.03,6.91,0.78,42.57,41.15,Chestnut,7921.73,0.64,615.46
4.1,1.46,23.51,5.94,0.8,47.38,20.55,Acacia,7311.09,0.64,345.99
1.19,1.76,24.57,6.34,0.75,22.75,43.69,Rosemary,8692.86,0.64,480.71
8.55,1.36,14.91,7.05,0.72,43.15,22.29,Eucalyptus,4150.73,0.64,442.21
2.98,1.38,20.76,5.03,0.82,39.3,20.91,Tupelo,5799.27,0.9,839.84
7.58,1.49,24.8,6.17,0.9,39.64,31.75,Sage,7226.95,0.68,631.49
3.38,1.26,24.17,6.21,0.85,28.93,29.1,Clover,2353.76,0.64,134.0
3.07,1.53,13.24,3.23,0.87,35.75,44.05,Clover,5390.17,0.82,172.46
9.88,1.29,17.76,3.98,0.88,20.99,23.93,Blueberry,7776.91,1.0,946.46
4.75,1.21,21.37,5.81,0.9,31.64,31.31,Clover,3218.15,0.68,143.93
3.44,1.62,18.03,4.52,0.75,41.94,26.35,Alfalfa,6437.56,1.0,432.62
7.02,1.82,16.76,4.13,0.87,38.9,39.44,Tupelo,6463.06,1.0,936.38
4.91,1.33,22.3,6.09,0.74,39.57,37.27,Lavender,2943.99,0.99,599.01
5.49,1.43,21.18,4.19,0.81,48.3,39.56,Sage,7779.95,1.0,926.3
6.36,1.6,19.51,7.09,0.8,25.17,26.98,Acacia,2541.54,0.97,528.18
2.54,1.8,21.82,3.16,0.87,21.52,37.45,Sunflower,8391.87,0.82,728.14
4.73,1.65,15.61,4.32,0.87,28.77,31.63,Clover,7171.45,0.82,173.51
2.7,1.86,17.41,6.47,0.8,40.0,44.47,Thyme,6042.39,0.85,775.91
9.07,1.81,21.37,6.95,0.71,37.06,27.61,Borage,6787.21,0.68,507.83
6.87,1.26,16.09,5.91,0.88,47.88,42.64,Avocado,6434.87,0.95,924.88
3.93,1.75,14.79,2.79,0.71,46.07,23.75,Buckwheat,7702.41,0.64,435.8
2.29,1.32,24.85,6.14,0.8,25.04,36.84,Wildflower,3411.01,0.66,212.98
7.44,1.7,12.16,5.4,0.84,32.44,20.2,Tupelo,3144.73,0.66,614.94
4.92,1.27,23.32,5.41,0.87,24.36,27.22,Lavender,9046.78,0.97,586.93
5.25,1.74,22.34,6.13,0.75,32.19,20.66,Sunflower,7972.43,0.97,856.72
5.7,1.34,14.76,4.0,0.9,39.91,32.33,Tupelo,2887.96,1.0,936.38
9.34,1.55,18.58,7.46,0.81,43.02,32.33,Eucalyptus,4122.07,0.66,459.59
3.8,1.47,21.57,4.88,0.72,30.4,28.19,Sage,6340.31,0.84,779.81
3.37,1.64,20.88,4.94,0.82,33.51,35.06,Eucalyptus,3923.34,0.84,584.69
8.54,1.45,14.55,7.41,0.8,33.71,38.83,Acacia,9048.17,0.68,370.46
7.11,1.23,23.83,5.08,0.78,46.5,26.2,Sage,9878.54,0.94,875.3
8.49,1.8,14.63,2.8,0.77,37.84,43.68,Rosemary,4649.19,0.66,495.81
4.18,1.21,24.88,5.74,0.73,43.18,29.99,Thyme,7946.16,0.66,606.29
7.51,1.24,17.49,3.49,0.83,40.84,26.2,Thyme,4965.25,1.0,916.22
8.03,1.52,13.1,7.27,0.79,33.67,26.53,Clover,4184.55,0.68,143.93
9.54,1.67,20.45,4.66,0.87,27.29,42.57,Chestnut,8185.89,0.8,770.22
8.4,1.41,21.11,5.3,0.88,29.23,44.65,Lavender,6536.78,0.88,529.51
1.98,1.24,18.05,2.6,0.82,27.3,25.22,Manuka,4257.63,0.87,851.56
7.84,1.53,21.98,6.85,0.88,48.81,39.83,Avocado,4840.49,0.66,646.3
2.11,1.28,19.01,4.76,0.74,30.83,20.98,Manuka,4474.47,0.82,797.8
5.36,1.46,23.19,6.66,0.81,27.12,42.25,Borage,6871.4,0.95,705.39
8.09,1.49,24.28,4.78,0.77,47.0,21.58,Eucalyptus,4410.59,0.8,553.41
8.36,1.34,12.8,3.28,0.77,22.74,26.87,Avocado,3388.93,0.82,802.69
6.94,1.75,12.36,5.57,0.71,44.33,43.75,Tupelo,2081.48,0.92,861.4
8.23,1.46,23.5,2.93,0.7,26.32,37.89,Avocado,2927.14,0.66,646.3
8.66,1.75,18.21,5.0,0.73,33.85,36.1,Blueberry,2800.64,0.68,645.24
7.12,1.83,15.23,5.68,0.8,47.54,44.71,Heather,5655.02,0.95,877.16
5.79,1.45,22.49,3.05,0.73,46.03,27.12,Sunflower,5793.52,1.0,885.99
2.48,1.26,13.02,5.42,0.82,32.73,32.74,Tupelo,7705.84,0.68,638.37
8.78,1.29,21.94,6.6,0.89,24.44,29.92,Acacia,3573.85,0.66,359.59
5.67,1.29,19.95,4.66,0.78,28.57,28.89,Rosemary,7946.03,1.0,754.98
1.56,1.23,21.41,4.94,0.73,49.9,31.56,Sage,3461.32,0.82,761.27
2.45,1.27,12.81,3.63,0.8,30.28,39.3,Avocado,8461.52,0.84,822.23
7.66,1.49,12.99,6.48,0.88,38.56,31.23,Avocado,3179.09,0.68,665.85
8.93,1.86,14.7,2.69,0.79,29.35,38.55,Heather,6646.29,0.66,612.96
4.7,1.44,18.12,6.41,0.86,42.3,40.17,Borage,2659.09,0.88,653.2
1.25,1.45,24.16,6.92,0.82,45.15,33.54,Orange Blossom,3498.84,0.9,226.73
1.53,1.32,15.82,3.87,0.78,40.9,38.94,Acacia,3838.55,0.82,446.59
9.01,1.35,15.81,5.4,0.71,39.95,22.3,Buckwheat,2735.56,0.66,449.49
2.93,1.64,22.92,5.63,0.73,21.5,25.96,Eucalyptus,1788.23,0.64,440.82
1.69,1.5,21.0,2.67,0.86,30.47,28.71,Orange Blossom,6166.77,0.68,171.38
4.81,1.31,23.19,6.5,0.83,40.36,44.86,Orange Blossom,4452.73,0.95,238.05
4.03,1.66,22.2,5.38,0.75,20.54,36.45,Avocado,4281.91,0.66,646.3
3.22,1.22,13.8,4.56,0.7,45.95,28.41,Orange Blossom,5015.71,0.82,206.6
3.78,1.66,14.51,3.8,0.8,43.26,24.6,Avocado,8132.89,0.8,778.25
9.38,1.83,14.39,4.94,0.82,28.06,28.2,Manuka,8283.12,0.82,802.69
8.34,1.33,13.81,6.53,0.79,22.78,28.08,Acacia,5030.29,0.66,359.59
4.98,1.74,16.9,4.58,0.85,47.9,37.03,Manuka,7492.71,1.0,976.69
8.9,1.71,22.25,5.18,0.86,35.76,44.43,Rosemary,9157.94,0.66,495.81
7.4,1.68,16.81,2.73,0.77,27.08,41.04,Blueberry,6371.32,0.85,801.52
3.91,1.83,24.94,4.57,0.78,37.52,25.75,Chestnut,5329.8,0.84,813.75
1.19,1.58,17.86,3.89,0.74,47.4,26.92,Manuka,8610.23,1.0,976.69
9.17,1.44,14.09,4.78,0.73,25.35,23.36,Tupelo,7726.4,1.0,936.38
1.72,1.57,23.23,5.07,0.82,49.26,40.79,Avocado,2956.18,0.64,621.87
4.04,1.3,19.88,7.14,0.84,36.48,25.46,Clover,2895.41,0.68,143.93
5.37,1.85,12.85,5.49,0.75,47.01,35.78,Chestnut,3948.38,0.97,939.52
3.28,1.63,20.34,4.15,0.79,36.89,24.05,Blueberry,3239.52,0.82,773.1
4.62,1.26,18.37,5.62,0.83,24.33,35.1,Wildflower,2649.19,0.66,212.98
7.16,1.77,19.68,3.37,0.9,24.41,41.09,Rosemary,4005.56,1.0,754.98
2.15,1.47,18.45,3.8,0.71,47.22,21.52,Thyme,5053.26,0.8,730.06
3.6,1.66,15.67,4.56,0.71,26.33,29.21,Borage,8951.36,0.82,612.19
4.35,1.67,20.01,4.93,0.78,36.5,42.28,Sunflower,7075.72,0.82,723.7
4.08,1.84,19.22,5.3,0.8,23.51,32.38,Chestnut,4138.75,0.66,639.64
3.69,1.63,19.55,3.99,0.84,41.29,21.63,Rosemary,7436.94,0.8,601.58
4.08,1.45,24.91,5.79,0.71,27.32,44.18,Eucalyptus,1908.88,0.61,423.45
4.48,1.49,19.31,5.23,0.89,45.9,25.41,Sage,6458.32,0.66,612.96
9.55,1.29,12.18,3.35,0.74,38.85,44.39,Sage,2843.4,0.82,756.63
6.81,1.37,16.06,5.64,0.82,32.5,44.23,Avocado,5879.39,1.0,976.69
4.29,1.47,19.36,6.01,0.82,24.4,35.96,Wildflower,7537.72,0.66,212.98
7.1,1.43,14.29,3.23,0.84,28.66,34.02,Lavender,7110.8,1.0,603.85
9.83,1.4,17.48,4.57,0.79,36.68,31.89,Tupelo,4453.03,1.0,936.38
5.7,1.51,14.09,2.7,0.87,48.96,28.12,Clover,3533.68,0.97,205.21
2.61,1.69,20.69,4.54,0.72,49.46,42.15,Lavender,6099.0,0.8,481.16
2.31,1.31,16.58,3.43,0.82,27.48,21.21,Clover,7910.81,0.8,168.23
1.49,1.43,14.44,2.52,0.74,29.89,20.64,Eucalyptus,8569.77,0.88,609.02
2.97,1.34,20.02,6.78,0.73,49.06,34.58,Eucalyptus,4806.18,0.66,459.59
8.28,1.45,14.19,3.28,0.86,22.35,35.49,Clover,4223.54,0.82,173.51
4.9,1.79,15.39,3.36,0.73,41.35,40.87,Tupelo,2526.08,1.0,936.38
6.38,1.75,23.39,3.77,0.79,47.71,25.25,Avocado,3681.26,1.0,976.69
7.85,1.28,24.99,6.27,0.71,30.43,29.05,Alfalfa,6674.93,0.68,294.93
7.6,1.3,15.02,5.82,0.87,32.61,32.66,Chestnut,4546.41,0.68,658.98
4.95,1.23,22.64,3.01,0.81,28.12,37.63,Sage,2622.65,1.0,926.3
2.61,1.27,21.37,3.65,0.82,35.72,27.0,Sunflower,6604.4,0.84,745.87
4.4,1.53,21.29,6.96,0.83,37.63,21.95,Heather,8485.98,0.66,608.32
4.43,1.76,16.35,4.32,0.72,39.19,34.31,Borage,8371.53,0.84,627.1
4.57,1.32,22.25,6.49,0.75,30.67,22.62,Acacia,5195.76,0.66,356.87
7.97,1.54,24.86,5.55,0.71,37.87,33.41,Sunflower,6396.78,0.68,604.01
7.41,1.33,24.63,6.07,0.72,41.85,39.81,Thyme,2334.3,0.64,581.54
6.75,1.8,24.09,2.56,0.78,28.92,25.19,Heather,4812.1,0.97,900.34
8.02,1.54,19.03,6.53,0.71,27.76,29.2,Clover,9768.65,0.64,134.0
6.54,1.51,21.14,5.97,0.81,43.77,44.35,Heather,3093.5,0.95,877.16
2.77,1.31,19.16,5.8,0.73,41.37,23.75,Tupelo,6817.58,0.64,596.2
6.82,1.38,12.95,3.79,0.74,37.07,33.84,Blueberry,6438.12,1.0,946.46
8.9,1.71,22.61,6.49,0.73,49.58,24.77,Borage,2509.48,0.64,474.29
7.78,1.38,15.81,3.07,0.9,41.99,39.42,Tupelo,9224.65,1.0,936.38
5.77,1.43,14.62,6.64,0.74,24.07,21.73,Clover,9985.78,1.0,211.13
9.41,1.48,14.5,3.73,0.84,35.84,41.13,Avocado,9420.83,0.82,797.8
9.79,1.57,23.37,6.65,0.89,24.46,32.09,Sunflower,8477.36,0.66,586.28
2.44,1.23,21.53,2.88,0.77,36.5,25.2,Acacia,2881.93,0.68,370.46
6.77,1.27,22.16,6.25,0.74,35.81,21.01,Thyme,5129.55,0.97,885.96
2.99,1.77,17.55,2.57,0.76,28.26,39.09,Eucalyptus,9792.21,0.84,586.77
9.41,1.29,19.81,3.01,0.8,23.2,22.94,Sunflower,8375.86,0.8,705.97
1.95,1.49,18.22,4.87,0.79,45.48,23.63,Alfalfa,6871.28,0.8,344.72
6.56,1.83,14.02,5.56,0.75,25.02,31.53,Alfalfa,7402.45,0.97,420.49
8.4,1.65,20.89,3.99,0.9,47.56,35.69,Clover,5274.6,0.82,173.51
4.0,1.43,22.97,3.47,0.72,33.75,20.12,Sage,9134.25,1.0,926.3
1.19,1.37,15.63,5.17,0.87,40.95,32.54,Manuka,2053.9,0.88,854.49
3.78,1.49,12.6,4.15,0.82,45.07,29.37,Sunflower,9105.29,0.82,728.14
6.57,1.57,12.08,3.88,0.89,31.92,31.01,Rosemary,3923.48,1.0,754.98
6.39,1.45,12.72,6.0,0.89,20.99,38.47,Clover,4854.01,1.0,211.13
6.3,1.22,21.76,5.79,0.84,30.39,33.27,Borage,9478.32,0.99,738.94
6.67,1.32,17.99,5.7,0.74,37.97,25.13,Manuka,9885.15,1.0,976.69
3.36,1.33,15.5,4.38,0.73,34.95,33.55,Acacia,2980.82,0.84,457.47
4.63,1.26,19.68,7.17,0.71,44.62,20.55,Eucalyptus,4267.9,0.64,442.21
5.6,1.35,12.43,3.14,0.87,24.96,29.16,Chestnut,7640.8,1.0,966.61
3.48,1.29,18.86,3.06,0.74,43.93,21.86,Blueberry,9916.13,0.77,728.58
5.2,1.76,21.78,4.64,0.82,31.44,37.37,Acacia,5397.2,1.0,543.41
4.46,1.59,21.31,6.26,0.79,30.93,22.78,Tupelo,2666.77,0.66,614.94
7.78,1.79,16.38,5.41,0.77,26.22,32.33,Lavender,6310.51,0.66,399.58
1.71,1.77,14.93,7.34,0.78,20.82,35.98,Wildflower,8796.85,0.66,212.98
8.18,1.58,16.04,2.86,0.75,25.21,26.77,Acacia,6538.35,0.66,359.59
6.47,1.74,15.03,3.98,0.86,43.31,40.14,Buckwheat,9695.4,1.0,684.45
2.39,1.62,12.24,6.41,0.85,46.3,40.1,Sage,5760.39,0.64,589.79
3.85,1.54,13.93,5.86,0.88,32.61,29.25,Wildflower,5061.02,0.68,219.42
7.36,1.61,14.25,4.08,0.73,25.96,25.36,Alfalfa,7959.13,0.82,355.54
7.59,1.74,21.32,6.54,0.77,45.49,33.21,Wildflower,6764.29,0.66,212.98
3.66,1.54,23.16,6.38,0.75,32.43,39.35,Orange Blossom,2809.74,0.68,171.38
7.81,1.42,21.76,5.25,0.86,30.56,33.98,Tupelo,9161.06,0.92,863.27
3.05,1.77,14.05,4.29,0.86,20.05,40.63,Wildflower,7898.79,0.8,256.46
7.61,1.59,20.47,7.36,0.8,30.6,43.38,Clover,7047.82,0.66,138.65
7.35,1.7,12.81,6.01,0.75,24.15,33.08,Chestnut,6857.86,0.66,639.64
2.4,1.86,22.47,4.66,0.75,20.39,36.5,Sunflower,5370.11,0.82,728.14
5.9,1.8,20.16,6.23,0.78,29.19,44.98,Sage,3124.22,0.95,877.16
8.22,1.28,13.81,3.9,0.79,39.73,25.26,Thyme,5514.23,0.84,771.33
8.08,1.51,17.79,7.06,0.79,41.26,26.13,Wildflower,9085.2,0.87,280.62
2.95,1.3,17.41,7.48,0.75,46.24,23.43,Blueberry,1509.77,0.82,775.94
2.83,1.4,13.85,4.53,0.86,42.2,27.89,Clover,2465.57,1.0,211.13
1.59,1.51,21.67,4.91,0.8,49.1,27.74,Buckwheat,8752.94,0.82,562.51
9.97,1.64,22.33,3.69,0.75,44.45,27.85,Eucalyptus,8720.57,0.82,570.79
9.13,1.63,19.81,3.36,0.71,44.95,44.16,Sunflower,3520.15,0.8,705.97
8.66,1.63,12.84,5.86,0.86,22.72,44.6,Orange Blossom,8422.78,0.64,160.06
3.67,1.43,22.06,4.7,0.73,35.78,26.94,Tupelo,7938.58,1.0,936.38
4.83,1.49,16.93,2.96,0.85,29.86,20.17,Orange Blossom,9639.37,1.0,251.38
2.83,1.74,23.37,6.54,0.71,29.57,38.11,Orange Blossom,8323.37,0.66,166.35
8.75,1.37,23.94,7.02,0.89,24.69,39.92,Acacia,8459.08,0.9,490.1
4.71,1.75,24.85,4.67,0.76,32.34,20.85,Eucalyptus,7295.5,0.82,567.31
5.2,1.3,15.5,2.9,0.85,47.71,20.21,Buckwheat,8358.14,0.95,648.14
1.68,1.25,12.21,5.46,0.75,29.48,30.97,Rosemary,3448.37,0.66,499.59
7.85,1.56,13.54,3.0,0.85,26.19,20.83,Thyme,3943.36,0.64,583.37
9.67,1.53,15.72,4.56,0.73,27.14,22.65,Avocado,8390.45,0.8,778.25
2.12,1.25,23.42,4.4,0.88,42.89,31.5,Clover,3039.39,0.82,173.51
8.11,1.82,17.5,6.44,0.85,44.78,41.38,Orange Blossom,2877.46,0.85,212.89
8.87,1.63,22.88,7.04,0.83,24.36,23.69,Acacia,6760.08,0.64,345.99
7.04,1.65,16.32,6.02,0.79,38.29,39.77,Orange Blossom,3191.57,0.99,249.37
2.39,1.4,20.35,3.53,0.78,38.27,30.47,Acacia,3260.69,1.0,543.41
2.79,1.29,13.77,3.28,0.71,44.79,30.8,Heather,9255.05,0.82,761.27
8.74,1.28,13.68,2.52,0.87,20.81,37.14,Chestnut,8327.78,0.66,639.64
4.7,1.55,19.42,3.94,0.71,22.05,28.73,Alfalfa,6466.69,0.82,355.54
6.47,1.82,16.61,3.2,0.76,32.1,24.65,Sage,9531.0,1.0,926.3
3.44,1.51,18.22,6.9,0.72,28.49,44.07,Rosemary,5732.53,0.64,480.71
5.22,1.27,18.25,3.67,0.89,41.59,36.39,Blueberry,6492.1,1.0,946.46
7.32,1.28,19.68,5.24,0.74,46.03,34.06,Chestnut,4038.35,0.66,639.64
7.37,1.48,14.91,5.52,0.88,42.03,41.25,Tupelo,2846.18,0.64,596.2
6.97,1.52,20.18,5.33,0.73,20.66,21.03,Heather,3017.44,0.95,877.16
8.17,1.51,19.53,2.98,0.74,46.75,41.84,Manuka,4108.87,0.64,621.87
5.87,1.57,17.26,4.32,0.84,20.05,20.36,Avocado,7005.13,1.0,976.69
4.5,1.4,13.6,3.96,0.83,30.33,40.32,Buckwheat,7878.21,1.0,684.45
3.2,1.75,17.56,5.52,0.73,49.85,38.16,Orange Blossom,7651.2,0.87,219.18
4.01,1.59,13.43,5.78,0.82,39.66,34.33,Eucalyptus,3536.48,0.68,473.48
7.59,1.82,19.37,3.71,0.79,26.61,25.95,Heather,2193.89,0.8,736.24
9.75,1.76,24.02,4.43,0.8,47.72,41.74,Acacia,2861.53,0.8,433.0
5.56,1.67,19.89,2.67,0.77,47.04,32.16,Sunflower,8912.07,0.97,861.15
5.31,1.31,12.56,6.02,0.77,42.29,36.38,Clover,5300.96,0.97,205.21
5.12,1.26,15.48,3.12,0.84,28.63,22.47,Blueberry,6282.81,1.0,946.46
5.01,1.73,23.42,4.18,0.87,49.0,44.48,Acacia,7899.27,1.0,543.41
1.82,1.72,23.08,2.9,0.71,27.36,35.62,Borage,5400.26,0.66,492.92
3.22,1.65,15.3,3.68,0.87,46.5,40.25,Chestnut,4774.65,0.8,770.22
2.18,1.41,12.49,7.02,0.86,41.26,41.46,Buckwheat,8359.96,0.88,600.18
3.1,1.58,14.04,2.88,0.79,28.77,27.12,Wildflower,2923.18,0.66,212.98
3.81,1.86,21.01,7.48,0.73,20.1,37.91,Chestnut,8882.38,0.66,639.64
7.88,1.74,13.09,4.65,0.82,45.31,44.59,Chestnut,7645.02,0.8,770.22
9.63,1.84,19.22,2.91,0.88,48.14,41.83,Thyme,5262.89,0.64,583.37
5.58,1.23,16.8,3.05,0.71,37.18,34.99,Chestnut,8061.76,1.0,966.61
3.07,1.81,21.21,3.28,0.84,33.86,33.44,Tupelo,4065.84,0.84,788.3
6.18,1.78,12.39,5.36,0.84,48.12,34.06,Heather,7070.32,0.97,900.34
4.89,1.32,14.66,5.11,0.75,43.92,31.58,Thyme,3703.1,0.97,890.54
5.02,1.42,19.67,5.46,0.79,34.44,26.44,Manuka,1600.05,1.0,976.69
3.48,1.54,24.48,3.61,0.8,27.88,22.15,Lavender,6045.99,0.8,481.16
5.33,1.68,24.47,4.33,0.73,21.47,34.76,Alfalfa,2594.99,1.0,432.62
2.61,1.64,20.75,5.93,0.84,47.44,20.64,Wildflower,3865.36,0.64,204.93
3.26,1.65,20.34,4.82,0.76,39.43,30.41,Manuka,4214.96,0.84,822.23
2.25,1.62,18.6,7.11,0.7,44.33,25.77,Acacia,9624.66,0.64,344.91
6.07,1.49,21.63,5.57,0.78,35.64,40.24,Sunflower,8199.63,0.97,856.72
1.03,1.77,13.26,3.75,0.71,33.09,29.9,Sage,4930.26,0.84,779.81
2.04,1.55,22.31,6.39,0.9,31.48,26.54,Wildflower,8300.59,0.68,219.42
9.67,1.3,17.79,6.22,0.74,46.67,25.08,Avocado,9308.94,0.87,851.56
9.05,1.62,16.32,4.03,0.73,34.16,36.77,Tupelo,9091.65,0.84,788.3
6.48,1.82,23.13,5.48,0.75,24.76,44.24,Orange Blossom,6291.59,0.95,238.05
9.48,1.35,14.95,6.99,0.74,40.34,20.12,Acacia,7322.69,0.64,345.99
7.08,1.58,22.64,6.96,0.74,41.91,21.66,Eucalyptus,7447.61,0.95,657.68
4.27,1.41,13.9,3.37,0.75,25.23,35.55,Acacia,9526.03,1.0,543.41
9.21,1.56,21.7,3.58,0.72,44.74,20.11,Thyme,3718.83,0.8,730.06
2.24,1.4,15.0,4.73,0.87,33.17,42.65,Chestnut,6099.04,1.0,966.61
2.97,1.37,14.12,2.53,0.76,24.67,29.9,Heather,3564.21,0.9,835.44
3.02,1.7,21.12,6.7,0.74,37.23,39.32,Chestnut,8657.55,0.68,658.98
3.16,1.75,14.66,5.63,0.8,47.77,44.8,Heather,4175.51,0.64,589.79
9.46,1.78,24.62,6.69,0.89,44.91,34.11,Blueberry,1526.71,0.64,600.73
5.97,1.86,13.11,5.01,0.76,24.67,26.38,Rosemary,7845.63,0.97,733.82
8.92,1.54,15.56,3.97,0.88,37.76,43.25,Tupelo,2473.88,0.79,739.56
2.16,1.65,15.57,4.78,0.79,41.97,25.96,Borage,5896.49,0.82,612.19
1.3,1.49,21.92,6.3,0.84,44.93,36.69,Acacia,4239.85,0.66,359.59
6.93,1.77,24.79,4.3,0.77,24.59,43.04,Heather,2177.75,1.0,926.3
8.22,1.85,24.18,3.47,0.7,47.64,42.59,Borage,3190.73,0.8,593.55
6.89,1.28,23.29,6.55,0.84,38.66,25.71,Blueberry,8334.16,0.99,938.88
1.49,1.69,16.48,2.69,0.87,35.27,26.2,Tupelo,6086.4,0.68,638.37
4.56,1.34,13.74,4.9,0.8,20.72,23.92,Wildflower,3729.07,0.8,256.46
2.58,1.41,14.29,6.72,0.73,43.64,40.17,Blueberry,8643.35,0.88,829.93
5.08,1.38,18.35,4.39,0.9,45.11,33.83,Orange Blossom,3379.04,1.0,251.38
9.07,1.64,13.56,6.87,0.72,36.77,34.03,Acacia,2028.96,0.66,355.78
3.25,1.71,18.76,3.85,0.71,26.37,36.48,Alfalfa,2360.03,0.8,343.85
4.14,1.86,24.04,5.21,0.81,22.65,36.97,Sunflower,6019.95,0.66,586.28
9.32,1.22,16.57,5.27,0.74,37.19,31.37,Rosemary,3797.53,0.68,514.7
6.88,1.41,16.92,7.32,0.86,29.3,24.89,Buckwheat,7834.6,1.0,684.45
8.65,1.67,15.99,4.67,0.86,34.36,34.25,Lavender,9677.5,0.82,492.04
1.67,1.35,13.55,4.33,0.8,44.05,29.48,Avocado,7870.32,0.82,802.69
2.96,1.47,19.4,7.08,0.87,25.04,27.82,Blueberry,3644.48,0.66,626.3
4.97,1.24,22.91,6.9,0.7,43.55,31.99,Blueberry,8604.61,0.97,919.93
5.96,1.73,18.49,4.53,0.86,43.07,21.82,Blueberry,2004.24,1.0,946.46
1.85,1.26,15.14,3.46,0.76,37.38,40.52,Tupelo,4314.69,0.82,764.87
4.44,1.37,13.86,4.75,0.72,32.16,29.67,Lavender,6272.73,1.0,603.85
3.37,1.45,20.45,4.2,0.89,47.31,26.66,Orange Blossom,8917.72,0.82,206.6
7.95,1.21,14.68,2.72,0.85,23.82,30.72,Clover,7254.94,0.66,139.71
4.54,1.77,23.67,5.62,0.73,46.5,23.43,Thyme,5243.35,0.64,583.37
3.32,1.6,18.69,5.06,0.73,45.32,40.95,Wildflower,3713.13,0.64,204.93
8.29,1.33,14.01,6.78,0.77,42.58,28.37,Buckwheat,1901.9,0.64,434.43
4.59,1.23,16.4,7.47,0.79,32.62,24.29,Orange Blossom,4110.59,0.66,165.09
7.31,1.45,19.08,4.58,0.71,49.18,29.71,Orange Blossom,9029.68,0.82,206.6
2.68,1.5,21.52,5.77,0.72,32.9,22.92,Sunflower,3277.68,0.66,581.85
3.83,1.78,12.2,4.16,0.87,25.94,29.01,Buckwheat,9676.79,0.8,544.01
6.03,1.71,12.78,5.77,0.74,46.68,41.92,Acacia,7251.21,0.95,514.58
1.17,1.56,24.16,3.69,0.89,24.74,23.07,Tupelo,1639.49,0.77,720.82
3.98,1.48,24.19,6.77,0.79,30.86,23.28,Eucalyptus,7931.16,0.66,456.11
6.2,1.26,22.62,4.98,0.76,20.39,35.36,Wildflower,7995.99,1.0,321.85
8.94,1.48,23.05,6.83,0.84,25.89,29.53,Tupelo,3301.12,0.66,619.63
9.45,1.49,14.43,4.62,0.78,26.76,26.23,Buckwheat,2288.14,0.8,544.01
7.05,1.73,16.68,3.21,0.73,20.46,30.56,Wildflower,7576.79,1.0,321.85
8.65,1.82,12.58,6.03,0.74,31.65,39.53,Alfalfa,7514.15,0.68,294.93
3.58,1.57,22.28,3.5,0.86,48.28,40.02,Acacia,2008.49,0.77,418.31
8.3,1.5,21.38,4.09,0.8,42.02,40.42,Borage,3670.32,0.8,593.55
5.54,1.74,19.92,6.12,0.85,40.73,20.28,Thyme,5158.25,0.95,867.61
6.1,1.27,22.3,2.5,0.75,35.63,36.48,Buckwheat,9627.85,0.96,660.47
6.53,1.27,24.57,5.13,0.79,46.62,35.85,Eucalyptus,9814.49,0.94,656.29
3.93,1.57,22.1,2.73,0.82,29.68,30.33,Manuka,6198.61,0.66,646.3
3.99,1.32,12.4,6.56,0.79,40.87,29.34,Rosemary,3007.22,0.66,499.59
5.03,1.29,15.98,2.93,0.71,27.74,20.55,Tupelo,1508.91,0.92,861.4
9.31,1.54,23.05,7.28,0.84,48.26,23.53,Chestnut,9123.79,0.64,615.46
2.32,1.86,20.24,2.81,0.84,21.74,37.41,Sunflower,7666.36,0.66,586.28
2.2,1.22,18.63,6.97,0.88,26.84,22.21,Avocado,2800.6,0.64,621.87
2.3,1.23,17.05,5.22,0.73,23.37,21.58,Thyme,7111.16,0.85,775.91
3.85,1.52,16.04,3.26,0.73,33.66,25.88,Tupelo,2228.23,0.82,762.99
8.31,1.28,19.65,5.86,0.79,26.15,22.16,Buckwheat,9625.31,0.61,417.31
6.57,1.59,24.25,2.93,0.85,26.79,22.74,Alfalfa,8134.18,0.95,409.66
6.68,1.73,22.33,6.07,0.83,28.07,36.26,Borage,3857.98,0.97,724.03
5.99,1.32,14.81,3.36,0.87,33.43,32.47,Sunflower,2676.2,1.0,885.99
2.52,1.26,14.99,2.64,0.83,38.33,33.51,Sage,7443.03,0.68,631.49
8.22,1.51,16.17,2.66,0.82,31.45,37.13,Wildflower,3636.92,0.68,219.42
4.37,1.85,21.14,6.91,0.79,24.61,28.09,Orange Blossom,3345.03,0.66,166.35
6.7,1.34,15.98,3.91,0.77,33.1,24.95,Sage,1714.09,1.0,926.3
7.9,1.51,20.7,7.12,0.75,23.56,35.47,Heather,6554.4,0.66,612.96
1.21,1.53,20.34,5.86,0.77,21.58,21.17,Rosemary,6343.81,0.64,480.71
9.83,1.63,22.91,7.43,0.72,24.51,33.66,Sage,7381.72,0.66,612.96
7.64,1.3,14.21,5.36,0.79,48.57,35.19,Buckwheat,3051.4,0.66,452.92
4.27,1.73,22.55,4.33,0.86,39.37,38.87,Clover,2056.07,0.82,172.03
8.64,1.66,20.63,6.49,0.89,30.5,33.17,Avocado,8101.85,0.68,665.85
3.97,1.34,15.13,7.36,0.84,43.17,27.22,Lavender,9627.29,0.64,383.27
7.21,1.3,19.74,3.3,0.81,49.55,25.81,Rosemary,9530.39,0.8,600.07
